m,n,k,time_nocollapse,time_collapse2,error_max
100,81920,1000,8.618502855300903,0.4300940036773682,0.000000000000000
100,81920,1500,12.87869215011597,0.6259100437164307,0.000000000000000
100,81920,2000,17.14402699470520,0.8455688953399658,0.000000000000000
100,81920,2500,21.38746809959412,1.045383930206299,0.000000000000000
100,81920,3000,25.64802122116089,1.248133897781372,0.000000000000000
100,81920,3500,29.90705800056458,1.457219123840332,0.000000000000000
100,90112,100,1.077920913696289,3.0423164367675781E-002,0.000000000000000
100,90112,250,2.488880157470703,0.1266598701477051,0.000000000000000
100,90112,500,4.797468900680542,0.2352421283721924,0.000000000000000
100,90112,750,7.136605978012085,0.3542108535766602,0.000000000000000
100,90112,1000,9.469641923904419,0.4690179824829102,0.000000000000000
100,90112,1500,14.15555000305176,0.7045190334320068,0.000000000000000
100,90112,2000,18.83778691291809,0.9316709041595459,0.000000000000000
100,90112,2500,23.51910519599915,1.169102907180786,0.000000000000000
100,90112,3000,28.20209097862244,1.399031877517700,0.000000000000000
100,90112,3500,32.88164496421814,1.636729955673218,0.000000000000000
100,98304,100,1.167657852172852,3.4729957580566406E-002,0.000000000000000
100,98304,250,2.710391044616699,0.1419730186462402,0.000000000000000
100,98304,500,5.212886095046997,0.2664630413055420,0.000000000000000
100,98304,750,7.774757862091064,0.4066531658172607,0.000000000000000
100,98304,1000,10.33008003234863,0.5337538719177246,0.000000000000000
100,98304,1500,15.43009400367737,0.7889180183410645,0.000000000000000
100,98304,2000,20.54429101943970,1.044767856597900,0.000000000000000
100,98304,2500,25.72622394561768,1.294348955154419,0.000000000000000
100,98304,3000,30.75233101844788,1.543555974960327,0.000000000000000
100,98304,3500,35.87415480613708,1.805754899978638,0.000000000000000
100,106496,100,1.254943132400513,3.7611961364746094E-002,0.000000000000000
100,106496,250,2.875285148620605,0.1541969776153564,0.000000000000000
100,106496,500,5.657328128814697,0.2843210697174072,0.000000000000000
100,106496,750,8.406314849853516,0.4118080139160156,0.000000000000000
100,106496,1000,11.17242598533630,0.5502820014953613,0.000000000000000
100,106496,1500,16.71081590652466,0.8128049373626709,0.000000000000000
100,106496,2000,22.24326205253601,1.089354991912842,0.000000000000000
100,106496,2500,27.77960777282715,1.361296892166138,0.000000000000000
100,106496,3000,33.31505918502808,1.631755828857422,0.000000000000000
100,106496,3500,38.84729814529419,1.898996114730835,0.000000000000000
100,114688,100,1.311630964279175,4.0961027145385742E-002,0.000000000000000
100,114688,250,3.132717847824097,0.1658911705017090,0.000000000000000
100,114688,500,6.122346878051758,0.2987439632415771,0.000000000000000
100,114688,750,9.043774127960205,0.4475560188293457,0.000000000000000
100,114688,1000,12.03473901748657,0.5975458621978760,0.000000000000000
100,114688,1500,18.05807805061340,0.8833110332489014,0.000000000000000
100,114688,2000,23.94908785820007,1.181198120117188,0.000000000000000
100,114688,2500,29.90632891654968,1.470427989959717,0.000000000000000
100,114688,3000,35.86361789703369,1.756700992584229,0.000000000000000
100,114688,3500,41.59617304801941,2.068603038787842,0.000000000000000
100,122880,100,1.427495002746582,8.5247993469238281E-002,0.000000000000000
100,122880,250,3.353734016418457,0.1863079071044922,0.000000000000000
100,122880,500,6.483821868896484,0.3380358219146729,0.000000000000000
100,122880,750,9.678061008453369,0.5056369304656982,0.000000000000000
100,122880,1000,12.86773610115051,0.6655580997467041,0.000000000000000
100,122880,1500,19.25256299972534,0.9928081035614014,0.000000000000000
100,122880,2000,25.63199901580811,1.304198026657104,0.000000000000000
100,122880,2500,32.01197504997253,1.644648790359497,0.000000000000000
100,122880,3000,38.39457416534424,1.945325136184692,0.000000000000000
100,122880,3500,44.56776905059814,2.270390987396240,0.000000000000000
100,131072,100,1.511399984359741,9.5117092132568359E-002,0.000000000000000
100,131072,250,3.564732074737549,0.2060890197753906,0.000000000000000
100,131072,500,6.917979001998901,0.3662488460540771,0.000000000000000
100,131072,750,10.32121205329895,0.5368628501892090,0.000000000000000
100,131072,1000,13.72703695297241,0.6863150596618652,0.000000000000000
100,131072,1500,20.54170703887939,1.020416021347046,0.000000000000000
100,131072,2000,27.35676002502441,1.366747856140137,0.000000000000000
100,131072,2500,34.16236591339111,1.695584058761597,0.000000000000000
100,131072,3000,40.98311614990234,2.041585206985474,0.000000000000000
100,131072,3500,47.53372311592102,2.362447023391724,0.000000000000000
100,139264,100,1.605528116226196,9.8709106445312500E-002,0.000000000000000
100,139264,250,3.762570858001709,0.2091078758239746,0.000000000000000
100,139264,500,7.341279983520508,0.3803179264068604,0.000000000000000
100,139264,750,10.96077513694763,0.5602908134460449,0.000000000000000
100,139264,1000,14.58055305480957,0.7465820312500000,0.000000000000000
100,139264,1500,21.82019209861755,1.087413072586060,0.000000000000000
100,139264,2000,29.04724788665771,1.454231977462769,0.000000000000000
100,139264,2500,36.28486990928650,1.818382978439331,0.000000000000000
100,139264,3000,43.32380318641663,2.188133001327515,0.000000000000000
100,139264,3500,50.50015401840210,2.533670186996460,0.000000000000000
100,147456,100,1.636443138122559,0.1014962196350098,0.000000000000000
100,147456,250,3.991683006286621,0.2201130390167236,0.000000000000000
100,147456,500,7.760088920593262,0.4052441120147705,0.000000000000000
100,147456,750,11.58850717544556,0.6020820140838623,0.000000000000000
100,147456,1000,15.41675591468811,0.8095350265502930,0.000000000000000
100,147456,1500,23.08347201347351,1.194360971450806,0.000000000000000
100,147456,2000,30.72411298751831,1.579604864120483,0.000000000000000
100,147456,2500,38.38023400306702,1.961356878280640,0.000000000000000
100,147456,3000,46.03282618522644,2.330433130264282,0.000000000000000
100,147456,3500,53.70551514625549,2.718172073364258,0.000000000000000
100,155648,100,1.723376989364624,0.1035480499267578,0.000000000000000
100,155648,250,4.159890890121460,0.2338621616363525,0.000000000000000
100,155648,500,8.189675807952881,0.4195249080657959,0.000000000000000
100,155648,750,12.23117017745972,0.6171600818634033,0.000000000000000
100,155648,1000,16.27529096603394,0.8232550621032715,0.000000000000000
100,155648,1500,24.35120081901550,1.196847200393677,0.000000000000000
100,155648,2000,32.43864011764526,1.612907886505127,0.000000000000000
100,155648,2500,40.51480579376221,1.996392011642456,0.000000000000000
100,155648,3000,48.43350791931152,2.485882997512817,0.000000000000000
100,155648,3500,56.49408698081970,2.791499137878418,0.000000000000000
100,163840,100,1.854612112045288,0.1090941429138184,0.000000000000000
100,163840,250,4.362498998641968,0.2536489963531494,0.000000000000000
100,163840,500,8.613338947296143,0.4569799900054932,0.000000000000000
100,163840,750,12.86645507812500,0.6723759174346924,0.000000000000000
100,163840,1000,17.10783410072327,0.8765330314636230,0.000000000000000
100,163840,1500,25.61580705642700,1.295233964920044,0.000000000000000
100,163840,2000,34.10942697525024,1.718213081359863,0.000000000000000
100,163840,2500,42.62189912796021,2.139981031417847,0.000000000000000
100,163840,3000,51.16905498504639,2.576758861541748,0.000000000000000
100,163840,3500,59.41324496269226,2.996333837509155,0.000000000000000
250,8192,100,0.2254641056060791,7.1558952331542969E-003,0.000000000000000
250,8192,250,0.3406848907470703,1.2372970581054688E-002,0.000000000000000
250,8192,500,0.5781021118164063,1.5620946884155273E-002,0.000000000000000
250,8192,750,0.7792830467224121,3.2207965850830078E-002,0.000000000000000
250,8192,1000,1.018663883209229,4.1724205017089844E-002,0.000000000000000
250,8192,1500,1.446908950805664,7.4159860610961914E-002,0.000000000000000
250,8192,2000,1.869246006011963,0.1049268245697021,0.000000000000000
250,8192,2500,2.315696954727173,0.1733341217041016,0.000000000000000
250,8192,3000,2.784898996353149,0.2106721401214600,0.000000000000000
250,8192,3500,3.204818964004517,0.2458138465881348,0.000000000000000
250,16384,100,0.2891681194305420,1.3981103897094727E-002,0.000000000000000
250,16384,250,0.5678839683532715,1.6288042068481445E-002,0.000000000000000
250,16384,500,0.9832179546356201,4.0783882141113281E-002,0.000000000000000
250,16384,750,1.461788892745972,6.9412946701049805E-002,0.000000000000000
250,16384,1000,1.872173070907593,9.9794864654541016E-002,0.000000000000000
250,16384,1500,2.781821012496948,0.2114629745483398,0.000000000000000
250,16384,2000,3.697697162628174,0.2755210399627686,0.000000000000000
250,16384,2500,4.561330080032349,0.3558750152587891,0.000000000000000
250,16384,3000,5.463217973709106,0.4263050556182861,0.000000000000000
250,16384,3500,6.321204900741577,0.5047390460968018,0.000000000000000
250,24576,100,0.3816809654235840,1.4649868011474609E-002,0.000000000000000
250,24576,250,0.7624969482421875,2.9911041259765625E-002,0.000000000000000
250,24576,500,1.427654027938843,7.7188968658447266E-002,0.000000000000000
250,24576,750,2.137102127075195,0.1658799648284912,0.000000000000000
250,24576,1000,2.764380931854248,0.2234969139099121,0.000000000000000
250,24576,1500,4.093593835830688,0.3382999897003174,0.000000000000000
250,24576,2000,5.425896167755127,0.4568600654602051,0.000000000000000
250,24576,2500,6.757622957229614,0.5692448616027832,0.000000000000000
250,24576,3000,8.091489791870117,0.6783440113067627,0.000000000000000
250,24576,3500,9.433144092559814,0.7896511554718018,0.000000000000000
250,32768,100,0.4799821376800537,2.1409988403320313E-002,0.000000000000000
250,32768,250,0.9821579456329346,4.8003911972045898E-002,0.000000000000000
250,32768,500,1.879368066787720,0.1495201587677002,0.000000000000000
250,32768,750,2.810969114303589,0.2320108413696289,0.000000000000000
250,32768,1000,3.669912099838257,0.3020398616790771,0.000000000000000
250,32768,1500,5.480993986129761,0.4569959640502930,0.000000000000000
250,32768,2000,7.201853036880493,0.6251080036163330,0.000000000000000
250,32768,2500,8.995381116867065,0.7673368453979492,0.000000000000000
250,32768,3000,10.77779603004456,0.9184739589691162,0.000000000000000
250,32768,3500,12.53176093101501,1.070293188095093,0.000000000000000
250,40960,100,0.5774180889129639,2.4690866470336914E-002,0.000000000000000
250,40960,250,1.250443935394287,6.1998128890991211E-002,0.000000000000000
250,40960,500,2.318435907363892,0.1907019615173340,0.000000000000000
250,40960,750,3.426982164382935,0.2831759452819824,0.000000000000000
250,40960,1000,4.537959814071655,0.3771200180053711,0.000000000000000
250,40960,1500,6.757111072540283,0.5683159828186035,0.000000000000000
250,40960,2000,8.978990793228149,0.7554850578308105,0.000000000000000
250,40960,2500,11.20184278488159,0.9423699378967285,0.000000000000000
250,40960,3000,13.41682505607605,1.133985996246338,0.000000000000000
250,40960,3500,15.64013004302979,1.325379133224487,0.000000000000000
250,49152,100,0.6738669872283936,3.0466079711914063E-002,0.000000000000000
250,49152,250,1.451421022415161,0.1207590103149414,0.000000000000000
250,49152,500,2.813575983047485,0.2407889366149902,0.000000000000000
250,49152,750,4.138164043426514,0.3641269207000732,0.000000000000000
250,49152,1000,5.440946102142334,0.4823319911956787,0.000000000000000
250,49152,1500,8.136025905609131,0.7120859622955322,0.000000000000000
250,49152,2000,10.75029087066650,0.9428110122680664,0.000000000000000
250,49152,2500,13.42312097549438,1.179126977920532,0.000000000000000
250,49152,3000,16.08502697944641,1.410948038101196,0.000000000000000
250,49152,3500,18.74525594711304,1.624259948730469,0.000000000000000
250,57344,100,0.7669200897216797,3.7280082702636719E-002,0.000000000000000
250,57344,250,1.676113843917847,0.1390531063079834,0.000000000000000
250,57344,500,3.229411840438843,0.2718019485473633,0.000000000000000
250,57344,750,4.793593883514404,0.4057171344757080,0.000000000000000
250,57344,1000,6.319772958755493,0.5380342006683350,0.000000000000000
250,57344,1500,9.432031154632568,0.8056669235229492,0.000000000000000
250,57344,2000,12.53411984443665,1.078195095062256,0.000000000000000
250,57344,2500,15.64521098136902,1.342053890228271,0.000000000000000
250,57344,3000,18.75252199172974,1.618537187576294,0.000000000000000
250,57344,3500,21.85584998130798,1.877083063125610,0.000000000000000
250,65536,100,0.8160910606384277,5.3831100463867188E-002,0.000000000000000
250,65536,250,1.880922079086304,0.1665909290313721,0.000000000000000
250,65536,500,3.716359138488770,0.3337440490722656,0.000000000000000
250,65536,750,5.430259943008423,0.4779520034790039,0.000000000000000
250,65536,1000,7.270136117935181,0.6267321109771729,0.000000000000000
250,65536,1500,10.82096505165100,0.9277019500732422,0.000000000000000
250,65536,2000,14.31164193153381,1.250955104827881,0.000000000000000
250,65536,2500,17.94191503524780,1.551771879196167,0.000000000000000
250,65536,3000,21.42315912246704,1.858969926834106,0.000000000000000
250,65536,3500,24.97114491462708,2.176603078842163,0.000000000000000
250,73728,100,0.9061038494110107,5.0750970840454102E-002,0.000000000000000
250,73728,250,2.135778903961182,0.1913998126983643,0.000000000000000
250,73728,500,4.101305007934570,0.3813140392303467,0.000000000000000
250,73728,750,6.155864000320435,0.5673649311065674,0.000000000000000
250,73728,1000,8.096596956253052,0.7466480731964111,0.000000000000000
250,73728,1500,12.09384012222290,1.112009048461914,0.000000000000000
250,73728,2000,16.08910703659058,1.474173069000244,0.000000000000000
250,73728,2500,20.08879685401917,1.824789047241211,0.000000000000000
250,73728,3000,24.08049798011780,2.171768903732300,0.000000000000000
250,73728,3500,28.08256602287292,2.753774881362915,0.000000000000000
250,81920,100,1.021333932876587,5.9231996536254883E-002,0.000000000000000
250,81920,250,2.353787899017334,0.2108991146087646,0.000000000000000
250,81920,500,4.590358018875122,0.4028608798980713,0.000000000000000
250,81920,750,6.768463134765625,0.5991728305816650,0.000000000000000
250,81920,1000,8.987127065658569,0.7978830337524414,0.000000000000000
250,81920,1500,13.45838379859924,1.161564111709595,0.000000000000000
250,81920,2000,17.86879420280457,1.560109853744507,0.000000000000000
250,81920,2500,22.31433415412903,1.954571008682251,0.000000000000000
250,81920,3000,26.74558091163635,2.321975946426392,0.000000000000000
250,81920,3500,31.24557399749756,3.050135850906372,0.000000000000000
250,90112,100,1.134330034255981,6.5404891967773438E-002,0.000000000000000
250,90112,250,2.608659029006958,0.2310299873352051,0.000000000000000
250,90112,500,5.048700809478760,0.4459261894226074,0.000000000000000
250,90112,750,7.434571981430054,0.6657810211181641,0.000000000000000
250,90112,1000,9.915415048599243,0.8745219707489014,0.000000000000000
250,90112,1500,14.75362110137939,1.314454078674316,0.000000000000000
250,90112,2000,19.64786195755005,1.765738010406494,0.000000000000000
250,90112,2500,24.52277994155884,2.191186904907227,0.000000000000000
250,90112,3000,29.41713881492615,2.635245084762573,0.000000000000000
250,90112,3500,34.28496289253235,3.073181867599487,0.000000000000000
250,98304,100,1.223309993743896,9.1489791870117188E-002,0.000000000000000
250,98304,250,2.835464954376221,0.2643699645996094,0.000000000000000
250,98304,500,5.443548202514648,0.5151970386505127,0.000000000000000
250,98304,750,8.104005098342896,0.7575509548187256,0.000000000000000
250,98304,1000,10.76614212989807,0.9951188564300537,0.000000000000000
250,98304,1500,16.10229516029358,1.468944072723389,0.000000000000000
250,98304,2000,21.42233395576477,1.924483060836792,0.000000000000000
250,98304,2500,26.75454306602478,2.402990818023682,0.000000000000000
250,98304,3000,32.08960795402527,2.872225999832153,0.000000000000000
250,98304,3500,37.40997910499573,3.327780961990356,0.000000000000000
250,106496,100,1.328649997711182,0.1319520473480225,0.000000000000000
250,106496,250,3.040657997131348,0.2735600471496582,0.000000000000000
250,106496,500,5.906615972518921,0.5388138294219971,0.000000000000000
250,106496,750,8.774794101715088,0.7783930301666260,0.000000000000000
250,106496,1000,11.65946292877197,1.033446073532104,0.000000000000000
250,106496,1500,17.43541097640991,1.521595001220703,0.000000000000000
250,106496,2000,23.20087599754333,2.027510881423950,0.000000000000000
250,106496,2500,28.96978592872620,2.528831005096436,0.000000000000000
250,106496,3000,34.73046994209290,3.002563953399658,0.000000000000000
250,106496,3500,40.50516915321350,3.521121025085449,0.000000000000000
250,114688,100,1.406820058822632,0.1341280937194824,0.000000000000000
250,114688,250,3.253638982772827,0.5026321411132813,0.000000000000000
250,114688,500,6.328178882598877,0.5656950473785400,0.000000000000000
250,114688,750,9.432617902755737,0.8404171466827393,0.000000000000000
250,114688,1000,12.53477787971497,1.109731197357178,0.000000000000000
250,114688,1500,18.82216620445251,1.661772012710571,0.000000000000000
250,114688,2000,24.94798088073730,2.188497066497803,0.000000000000000
250,114688,2500,31.17036294937134,2.748483896255493,0.000000000000000
250,114688,3000,37.40868616104126,3.276742935180664,0.000000000000000
250,114688,3500,43.61508798599243,3.809365034103394,0.000000000000000
250,122880,100,1.489502906799316,0.2053859233856201,0.000000000000000
250,122880,250,3.442965030670166,0.3377721309661865,0.000000000000000
250,122880,500,6.841259956359863,0.6553900241851807,0.000000000000000
250,122880,750,10.10799098014832,0.9483571052551270,0.000000000000000
250,122880,1000,13.43801498413086,1.262039899826050,0.000000000000000
250,122880,1500,20.08904099464417,1.829446077346802,0.000000000000000
250,122880,2000,26.84502601623535,3.350512981414795,0.000000000000000
250,122880,2500,33.42190980911255,3.049543142318726,0.000000000000000
250,122880,3000,40.08114695549011,3.631881952285767,0.000000000000000
250,122880,3500,46.71585083007813,4.211592912673950,0.000000000000000
250,131072,100,1.594079017639160,0.1614000797271729,0.000000000000000
250,131072,250,3.680903196334839,0.3686978816986084,0.000000000000000
250,131072,500,7.221764087677002,0.6731228828430176,0.000000000000000
250,131072,750,10.76723194122314,0.9803030490875244,0.000000000000000
250,131072,1000,14.39879798889160,1.284138917922974,0.000000000000000
250,131072,1500,21.41891002655029,1.891936063766479,0.000000000000000
250,131072,2000,28.62488102912903,2.824904918670654,0.000000000000000
250,131072,2500,35.62394785881042,3.138937950134277,0.000000000000000
250,131072,3000,42.82930612564087,5.186879158020020,0.000000000000000
250,131072,3500,49.85290908813477,4.405837059020996,0.000000000000000
250,139264,100,1.688755989074707,0.1671149730682373,0.000000000000000
250,139264,250,3.896194934844971,0.3829469680786133,0.000000000000000
250,139264,500,7.668112993240356,0.7348320484161377,0.000000000000000
250,139264,750,11.43847799301147,1.048486948013306,0.000000000000000
250,139264,1000,15.20843005180359,1.399616003036499,0.000000000000000
250,139264,1500,22.75813102722168,2.055287122726440,0.000000000000000
250,139264,2000,30.29611396789551,2.738450050354004,0.000000000000000
250,139264,2500,37.85077595710754,3.385082960128784,0.000000000000000
250,139264,3000,45.40052318572998,4.058421850204468,0.000000000000000
250,139264,3500,52.92867207527161,5.681921005249023,0.000000000000000
250,147456,100,1.721668958663940,0.1712470054626465,0.000000000000000
250,147456,250,4.147638082504272,0.4037280082702637,0.000000000000000
250,147456,500,8.110764026641846,0.7871620655059814,0.000000000000000
250,147456,750,12.12083101272583,1.420539140701294,0.000000000000000
250,147456,1000,16.09542608261108,1.510707855224609,0.000000000000000
250,147456,1500,24.07622098922729,2.203266859054565,0.000000000000000
250,147456,2000,32.08052086830139,3.123251199722290,0.000000000000000
250,147456,2500,40.08787202835083,3.647922992706299,0.000000000000000
250,147456,3000,48.03025603294373,4.306511878967285,0.000000000000000
250,147456,3500,56.06561088562012,5.047968149185181,0.000000000000000
250,155648,100,1.863843917846680,0.2190279960632324,0.000000000000000
250,155648,250,4.359258890151978,0.4251370429992676,0.000000000000000
250,155648,500,8.563117027282715,0.7775650024414063,0.000000000000000
250,155648,750,12.77991604804993,1.163453102111816,0.000000000000000
250,155648,1000,16.99668192863464,1.536293983459473,0.000000000000000
250,155648,1500,25.43087291717529,2.256047010421753,0.000000000000000
250,155648,2000,33.87628817558289,2.997581005096436,0.000000000000000
250,155648,2500,42.29617595672607,3.729707956314087,0.000000000000000
250,155648,3000,50.70912218093872,4.467768192291260,0.000000000000000
250,155648,3500,59.14468502998352,5.207844972610474,0.000000000000000
250,163840,100,1.923246145248413,0.2349178791046143,0.000000000000000
250,163840,250,4.558421134948730,0.4520030021667480,0.000000000000000
250,163840,500,8.994461774826050,0.8429629802703857,0.000000000000000
250,163840,750,13.43116402626038,1.244008779525757,0.000000000000000
250,163840,1000,17.87118697166443,2.377652168273926,0.000000000000000
250,163840,1500,26.74080801010132,2.422263145446777,0.000000000000000
250,163840,2000,35.62764000892639,3.213574886322021,0.000000000000000
250,163840,2500,44.53256583213806,3.985178947448730,0.000000000000000
250,163840,3000,53.35354113578796,4.776083946228027,0.000000000000000
250,163840,3500,62.33363199234009,7.698179960250854,0.000000000000000
500,8192,100,0.2435610294342041,9.2887878417968750E-003,0.000000000000000
500,8192,250,0.3405239582061768,2.1067857742309570E-002,0.000000000000000
500,8192,500,0.5839750766754150,2.8282165527343750E-002,0.000000000000000
500,8192,750,0.7874691486358643,5.9836149215698242E-002,0.000000000000000
500,8192,1000,1.008763074874878,9.2880964279174805E-002,0.000000000000000
500,8192,1500,1.482003927230835,0.1487388610839844,0.000000000000000
500,8192,2000,1.892466783523560,0.3228759765625000,0.000000000000000
500,8192,2500,2.340250968933105,0.3072969913482666,0.000000000000000
500,8192,3000,2.833621025085449,0.3669741153717041,0.000000000000000
500,8192,3500,3.251718044281006,0.4304869174957275,0.000000000000000
500,16384,100,0.2984747886657715,2.2659063339233398E-002,0.000000000000000
500,16384,250,0.5758321285247803,3.0137062072753906E-002,0.000000000000000
500,16384,500,1.029516935348511,9.0048074722290039E-002,0.000000000000000
500,16384,750,1.450237989425659,0.1510710716247559,0.000000000000000
500,16384,1000,1.889354944229126,0.2426760196685791,0.000000000000000
500,16384,1500,2.832785844802856,0.3732130527496338,0.000000000000000
500,16384,2000,3.728776931762695,0.4939079284667969,0.000000000000000
500,16384,2500,4.570564031600952,0.6297290325164795,0.000000000000000
500,16384,3000,5.468401193618774,0.7503020763397217,0.000000000000000
500,16384,3500,6.369242191314697,0.8803098201751709,0.000000000000000
500,24576,100,0.3886189460754395,2.4556875228881836E-002,0.000000000000000
500,24576,250,0.7954990863800049,6.6685199737548828E-002,0.000000000000000
500,24576,500,1.480519056320190,0.1968879699707031,0.000000000000000
500,24576,750,2.135286092758179,0.2995469570159912,0.000000000000000
